Opportunity_ID,Target,Convertibility,Total_Amount_Sum_USD,Total_Taxable_Amount_USD,Year_Creation,Month_Creation,Year_Delivery,Month_Delivery,Days_Passed,Wait_Time_Days,Delivery_Window,Account_LifeSpan_at_Creation,Account_LifeSpan_at_Modif,Account_LifeSpan_at_Deliv,Wait_Delivery_Cmp,Days_Left_Cmp,Days_Wait_Cmp,USD_Per_Day_Waited,USD_Per_Day_Passed,USD_Per_Account_Day,Product_Price_Mean,Product_Price_Max,Product_Price_Std,Product_Price_Min,Total_TRF,Territory_target,Billing_Country_target,Delivery_Terms_target,Bureaucratic_Code_target,Opportunity_Type_target,Source _target,Region_target,Or,Expiry_Days_Create,Expiry_Days_Modified,Days_Modified_Diff_to_Start_Delivery,Days_Modified_Diff_to_End_Delivery
10130,1,1.0,5037.45,5037.45,2018,11,2018,11,0.0,21.0,0.0,1931.0,1931.0,1952.0,0.0,21.0,,239.87857142857143,0.0,2.608726048679441,5037.45,5037.45,,5037.45,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,21.0,21.0,-21.0,-21.0
10131,1,1.0,2717.0,2717.0,2018,11,2018,11,1.0,14.0,0.0,1931.0,1932.0,1945.0,0.0,13.0,0.0,194.07142857142858,2717.0,1.4070429829104092,2717.0,2717.0,,2717.0,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.6871871871871872,0.4388593523441276,0.44489629930866204,0,21.0,20.0,-13.0,-13.0
10132,1,1.0,10982.4,10982.4,2018,11,2018,11,35.0,10.0,0.0,1931.0,1966.0,1941.0,0.0,-25.0,0.0,1098.24,313.78285714285715,5.6874158467115485,10982.4,10982.4,,10982.4,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.26644423260247857,0.6871871871871872,0.4388593523441276,0.44489629930866204,0,21.0,-14.0,25.0,25.0
10134,1,1.0,29106.0,29106.0,2018,11,2018,12,0.0,42.0,0.0,71.0,71.0,113.0,0.0,42.0,,693.0,0.0,409.943661971831,29106.0,29106.0,,29106.0,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.44489629930866204,0,21.0,21.0,-42.0,-42.0
10135,1,,,,2018,11,2018,11,3.0,7.0,0.0,1106.0,1109.0,1113.0,0.0,4.0,0.0,,,,,,,,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.44808743169398907,0.509775967413442,0.6768100734522561,0,3.0,0.0,-4.0,-4.0
10136,1,0.00899046511627907,18498.3315,18498.3315,2018,11,2018,12,3.0,40.0,0.0,1299.0,1302.0,1339.0,0.0,37.0,0.0,462.4582875,6166.1105,14.240439953810624,18498.3315,18498.3315,,18498.3315,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.44808743169398907,0.509775967413442,0.6768100734522561,0,3.0,0.0,-37.0,-37.0
10141,0,1.1310833333333332,169832.16249999998,169832.16249999998,2018,11,2018,11,0.0,17.0,3.0,15.0,15.0,32.0,0.17647058823529413,17.0,0.0,9990.127205882352,0.0,11322.144166666665,169832.16249999998,169832.16249999998,,169832.16249999998,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.3148148148148148,0.4388593523441276,0.46282011724776306,1,3.0,3.0,-17.0,-20.0
10142,1,1.1310833333333332,203391.40499999997,203391.40499999997,2018,11,2018,11,5.0,10.0,25.0,872.0,877.0,882.0,2.5,5.0,5.0,20339.140499999998,40678.280999999995,233.24702408256877,203391.40499999997,203391.40499999997,,203391.40499999997,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,4.0,-1.0,-5.0,-30.0
10143,0,1.0,907953.75,907953.75,2018,11,2018,12,10.0,36.0,16.0,0.0,10.0,36.0,0.4444444444444444,26.0,1.6,25220.9375,90795.375,0.0,907953.75,907953.75,,907953.75,3,0.45588235294117646,0.42142857142857143,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,1,21.0,11.0,-26.0,-42.0
10144,1,1.1311000000000002,30030.705000000005,30030.705000000005,2018,11,2018,11,1.0,3.0,11.0,92.0,93.0,95.0,3.6666666666666665,2.0,11.0,10010.235000000002,30030.705000000005,326.4207065217392,30030.705000000005,30030.705000000005,,30030.705000000005,0,0.59375,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.6871871871871872,0.34831460674157305,0.46282011724776306,0,,,-2.0,-13.0
10146,1,1.131111111111111,426002.45999999996,426002.45999999996,2018,11,2018,11,19.0,10.0,21.0,1327.0,1346.0,1337.0,2.1,-9.0,1.105263157894737,42600.246,22421.182105263157,321.0267219291635,426002.45999999996,426002.45999999996,,426002.45999999996,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,4.0,-15.0,9.0,-12.0
10147,1,1.1310980392156864,215781.69940549022,215781.69940549022,2018,11,2018,11,4.0,17.0,18.0,0.0,4.0,17.0,1.0588235294117647,13.0,4.5,12693.041141499425,53945.424851372554,0.0,215781.69940549022,215781.69940549022,,215781.69940549022,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,7.0,3.0,-13.0,-31.0
10148,0,1.131090909090909,401415.6804545454,401415.6804545454,2018,11,2018,11,35.0,13.0,0.0,429.0,464.0,442.0,0.0,-22.0,0.0,30878.129265734264,11469.019441558441,935.7008868404322,200707.8402272727,222400.74999999997,30678.407207926757,179014.93045454542,2,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,7.0,-28.0,22.0,22.0
10149,1,1.1311000000000002,76756.44600000001,76756.44600000001,2018,11,2018,11,0.0,3.0,3.0,1931.0,1931.0,1934.0,1.0,3.0,0.0,25585.482000000004,0.0,39.74958363542207,76756.44600000001,76756.44600000001,,76756.44600000001,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,7.0,7.0,-3.0,-6.0
10150,1,1.131095238095238,97203.21424999999,97203.21424999999,2018,11,2018,11,3.0,3.0,4.0,0.0,3.0,3.0,1.3333333333333333,0.0,1.3333333333333333,32401.071416666662,32401.071416666662,0.0,48601.607124999995,60916.26514285713,17415.556384840147,36286.94910714285,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.26644423260247857,0.6871871871871872,0.5567010309278351,0.46282011724776306,0,7.0,4.0,0.0,-4.0
10151,1,1.0,21753.6,21753.6,2018,11,2018,11,0.0,6.0,0.0,72.0,72.0,78.0,0.0,6.0,,3625.6,0.0,302.1333333333333,21753.6,21753.6,,21753.6,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.6871871871871872,0.5567010309278351,0.44489629930866204,0,20.0,20.0,-6.0,-6.0
10152,1,1.0,18456.03,18456.03,2018,11,2019,1,41.0,52.0,89.0,878.0,919.0,930.0,1.7115384615384615,11.0,2.1707317073170733,354.9236538461538,450.1470731707317,21.020535307517083,9228.015,17257.5,11355.406585871331,1198.53,0,0.36470588235294116,0.45063829787234044,0.543384260593831,0.26644423260247857,0.6871871871871872,0.4388593523441276,0.44489629930866204,0,,,-11.0,-100.0
10153,0,1.13110447761194,292431.50999999995,292431.50999999995,2018,11,2018,11,18.0,2.0,18.0,493.0,511.0,495.0,9.0,-16.0,1.0,146215.75499999998,16246.194999999998,593.1673630831642,292431.50999999995,292431.50999999995,,292431.50999999995,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,,,16.0,-2.0
10154,1,1.0,5037.45,5037.45,2018,11,2018,11,0.0,20.0,0.0,1932.0,1932.0,1952.0,0.0,20.0,,251.8725,0.0,2.6073757763975154,5037.45,5037.45,,5037.45,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.44489629930866204,0,20.0,20.0,-20.0,-20.0
10155,0,1.1310787878787878,83269.31909478788,83269.31909478788,2018,11,2018,11,0.0,5.0,0.0,31.0,31.0,36.0,0.0,5.0,,16653.863818957576,0.0,2686.1070675738024,27756.439698262624,62859.70363636363,31350.659749062666,2544.2260038787877,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.5567010309278351,0.46282011724776306,1,5.0,5.0,-5.0,-5.0
10156,0,1.0,250425.0,250425.0,2018,11,2018,12,29.0,34.0,31.0,969.0,998.0,1003.0,0.9117647058823529,5.0,1.0689655172413792,7365.441176470588,8635.344827586207,258.4365325077399,250425.0,250425.0,,250425.0,1,0.25609756097560976,0.3048780487804878,0.44560878243512975,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.2214765100671141,1,8.0,-21.0,-5.0,-36.0
10157,0,1.0,541015.2,541015.2,2018,11,2019,2,29.0,82.0,59.0,14.0,43.0,96.0,0.7195121951219512,53.0,2.0344827586206895,6597.746341463414,18655.696551724137,38643.94285714285,541015.2,541015.2,,541015.2,2,0.06451612903225826,0.12195121951219512,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.2214765100671141,0,51.0,22.0,-53.0,-112.0
10158,1,1.131089005235602,87514.31311905758,87514.31311905758,2018,11,2018,11,31.0,4.0,0.0,1934.0,1965.0,1938.0,0.0,-27.0,0.0,21878.578279764395,2823.0423586792767,45.2504204338457,29171.43770635252,44670.245125340305,14772.272024431262,15252.735235602093,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.509775967413442,0.46282011724776306,0,18.0,-13.0,27.0,27.0
10159,0,0.008990444444444443,240314.57999999996,2160.5194638658663,2018,11,2018,12,30.0,19.0,30.0,46.0,76.0,65.0,1.5789473684210527,-11.0,1.0,12648.135789473681,8010.485999999999,5224.229999999999,240314.57999999996,240314.57999999996,,240314.57999999996,1,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,11.0,-19.0
10160,1,0.008990454545454546,8259.7104,8259.7104,2018,11,2018,11,0.0,18.0,0.0,1876.0,1876.0,1894.0,0.0,18.0,,458.8728,0.0,4.402830703624733,8259.7104,8259.7104,,8259.7104,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.6768100734522561,0,49.0,49.0,-18.0,-18.0
10161,1,1.1310882352941174,207114.01919999995,207114.01919999995,2018,11,2018,11,0.0,7.0,,698.0,698.0,705.0,,7.0,,29587.71702857142,0.0,296.7249558739254,207114.01919999995,207114.01919999995,,207114.01919999995,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.3148148148148148,0.4388593523441276,0.46282011724776306,0,1.0,1.0,-7.0,
10166,1,0.008990416666666666,1980.7685999999999,1980.7685999999999,2018,11,2018,11,0.0,18.0,0.0,1424.0,1424.0,1442.0,0.0,18.0,,110.0427,0.0,1.3909891853932583,1980.7685999999999,1980.7685999999999,,1980.7685999999999,0,0.7957166392092258,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,49.0,49.0,-18.0,-18.0
10167,1,1.1311071428571426,69251.80859999999,69251.80859999999,2018,11,2018,12,9.0,37.0,0.0,1934.0,1943.0,1971.0,0.0,28.0,0.0,1871.6705027027024,7694.6453999999985,35.807553567735255,69251.80859999999,69251.80859999999,,69251.80859999999,0,0.2951653944020356,0.2616279069767442,0.4793542378143434,0.327683615819209,0.5170542635658915,0.509775967413442,0.46282011724776306,0,56.0,47.0,-28.0,-28.0
10168,1,1.13109604519774,67701.81034011299,67701.81034011299,2018,11,2018,12,9.0,24.0,0.0,1934.0,1943.0,1958.0,0.0,15.0,0.0,2820.9087641713745,7522.423371123666,35.0061066908547,22567.270113370996,31043.609618079096,12187.806446697377,8599.949450847458,0,0.2951653944020356,0.2616279069767442,0.4793542378143434,0.327683615819209,0.5170542635658915,0.509775967413442,0.46282011724776306,0,56.0,47.0,-15.0,-15.0
10169,1,1.1311041666666666,234285.8322625,234285.8322625,2018,11,2018,11,37.0,7.0,21.0,605.0,642.0,612.0,3.0,-30.0,0.5675675675675675,33469.40460892857,6332.049520608108,387.2493095247934,117142.91613124998,126632.99319999998,13420.995698592147,107652.83906249999,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,28.0,-9.0,30.0,9.0
10174,0,1.1310882352941174,287706.4312499999,287706.4312499999,2018,11,2018,11,40.0,14.0,25.0,0.0,40.0,14.0,1.7857142857142858,-26.0,0.625,20550.459374999995,7192.660781249998,0.0,287706.4312499999,287706.4312499999,,287706.4312499999,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.46282011724776306,1,,,26.0,1.0
10175,1,1.1310819672131147,76326.825,76326.825,2018,11,2018,11,0.0,7.0,4.0,1934.0,1934.0,1941.0,0.5714285714285714,7.0,0.0,10903.832142857142,0.0,39.46578335056877,76326.825,76326.825,,76326.825,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.46282011724776306,0,12.0,12.0,-7.0,-11.0
10176,1,1.1310819672131147,76326.825,76326.825,2018,11,2018,11,0.0,7.0,4.0,1934.0,1934.0,1941.0,0.5714285714285714,7.0,0.0,10903.832142857142,0.0,39.46578335056877,76326.825,76326.825,,76326.825,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.46282011724776306,0,12.0,12.0,-7.0,-11.0
10177,0,1.1311034482758622,96765.90000000001,96765.90000000001,2018,11,2018,12,16.0,28.0,3.0,18.0,34.0,46.0,0.10714285714285714,12.0,0.1875,3455.925,6047.868750000001,5375.883333333334,96765.90000000001,96765.90000000001,,96765.90000000001,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.3148148148148148,0.4388593523441276,0.46282011724776306,1,7.0,-9.0,-12.0,-15.0
10178,0,1.1310999999999998,33369.712199999994,33369.712199999994,2018,11,2018,11,2.0,7.0,21.0,130.0,132.0,137.0,3.0,5.0,10.5,4767.101742857142,16684.856099999997,256.6900938461538,16684.856099999997,28666.598399999995,16944.7424615194,4703.113799999999,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,1,,,-5.0,-26.0
10179,1,1.131076923076923,41685.840000000004,41685.840000000004,2018,11,2018,11,0.0,7.0,4.0,495.0,495.0,502.0,0.5714285714285714,7.0,0.0,5955.120000000001,0.0,84.21381818181818,41685.840000000004,41685.840000000004,,41685.840000000004,0,0.8055555555555556,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.7020408163265306,0.4388593523441276,0.46282011724776306,0,,,-7.0,-11.0
10180,0,1.1311034482758622,284298.21420000005,284298.21420000005,2018,11,2018,11,2.0,7.0,21.0,130.0,132.0,137.0,3.0,5.0,10.5,40614.030600000006,142149.10710000002,2186.90934,284298.21420000005,284298.21420000005,,284298.21420000005,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,1,,,-5.0,-26.0
10181,1,1.1310943396226414,124302.17799999999,124302.17799999999,2018,11,2018,11,16.0,14.0,3.0,47.0,63.0,61.0,0.21428571428571427,-2.0,0.1875,8878.726999999999,7768.886124999999,2644.7271914893613,124302.17799999999,124302.17799999999,,124302.17799999999,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.3148148148148148,0.521311475409836,0.46282011724776306,0,15.0,-1.0,2.0,-1.0
10183,1,0.008927727272727273,35809.54262181818,35809.54262181818,2018,11,2018,12,1.0,27.0,17.0,0.0,1.0,27.0,0.6296296296296297,26.0,17.0,1326.2793563636365,35809.54262181818,0.0,35809.54262181818,35809.54262181818,,35809.54262181818,0,0.5313336904124264,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,-26.0,-43.0
10184,1,,,,2018,11,2018,11,0.0,2.0,0.0,358.0,358.0,360.0,0.0,2.0,,,,,,,,,0,0.7957166392092258,0.6793048973143759,0.6628571428571428,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,-2.0,-2.0
10185,1,1.0,4950.0,4950.0,2018,11,2018,11,43.0,7.0,0.0,855.0,898.0,862.0,0.0,-36.0,0.0,707.1428571428571,115.11627906976744,5.7894736842105265,4950.0,4950.0,,4950.0,0,0.7372013651877133,0.6897689768976898,0.6903669724770642,0.5931108719052745,0.6871871871871872,0.509775967413442,0.5536912751677853,0,,,36.0,36.0
10186,0,1.0,288631.2,288631.2,2018,11,2019,2,34.0,90.0,0.0,281.0,315.0,371.0,0.0,56.0,0.0,3207.0133333333333,8489.152941176471,1027.1572953736654,288631.2,288631.2,,288631.2,1,0.5238095238095238,0.47770700636942676,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.5536912751677853,1,,,-56.0,-56.0
10187,0,1.1310943396226414,64069.424999999996,64069.424999999996,2018,11,2018,11,14.0,13.0,2.0,117.0,131.0,130.0,0.15384615384615385,-1.0,0.14285714285714285,4928.417307692307,4576.3875,547.6019230769231,64069.424999999996,64069.424999999996,,64069.424999999996,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,1,2.0,-12.0,1.0,-1.0
10189,1,1.1311034482758622,45963.802500000005,45963.802500000005,2018,11,2018,11,0.0,2.0,8.0,659.0,659.0,661.0,4.0,2.0,0.0,22981.901250000003,0.0,69.74780349013658,45963.802500000005,45963.802500000005,,45963.802500000005,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,,,-2.0,-10.0
10191,1,1.1311000000000002,67696.335,67696.335,2018,11,2018,12,17.0,20.0,4.0,208.0,225.0,228.0,0.2,3.0,0.23529411764705882,3384.8167500000004,3982.1373529411767,325.46314903846155,67696.335,67696.335,,67696.335,0,0.36842105272499365,0.34375000000000006,0.5277777777777778,0.26644423260247857,0.6871871871871872,0.5567010309278351,0.46282011724776306,0,31.0,14.0,-3.0,-7.0
10192,0,1.0,532362.6,532362.6,2018,11,2019,2,27.0,80.0,59.0,0.0,27.0,80.0,0.7375,53.0,2.185185185185185,6654.532499999999,19717.13333333333,0.0,532362.6,532362.6,,532362.6,2,0.06451612903225826,0.12195121951219512,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.509775967413442,0.2214765100671141,0,49.0,22.0,-53.0,-112.0
10193,0,1.1310943396226414,251781.59999999998,251781.59999999998,2018,11,2018,11,29.0,13.0,25.0,1935.0,1964.0,1948.0,1.9230769230769231,-16.0,0.8620689655172413,19367.815384615384,8682.124137931034,130.1196899224806,251781.59999999998,251781.59999999998,,251781.59999999998,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,17.0,-12.0,16.0,-9.0
10194,1,1.131090909090909,59124.38399999999,59124.38399999999,2018,11,2018,12,24.0,27.0,4.0,893.0,917.0,920.0,0.14814814814814814,3.0,0.16666666666666666,2189.7919999999995,2463.5159999999996,66.20871668533033,59124.38399999999,59124.38399999999,,59124.38399999999,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,17.0,-7.0,-3.0,-7.0
10195,0,1.131076923076923,186483.48,186483.48,2018,11,2018,11,14.0,9.0,15.0,0.0,14.0,9.0,1.6666666666666667,-5.0,1.0714285714285714,20720.38666666667,13320.248571428572,0.0,186483.48,186483.48,,186483.48,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.3148148148148148,0.521311475409836,0.46282011724776306,0,7.0,-7.0,5.0,-10.0
10196,1,1.131111111111111,382895.24999999994,382895.24999999994,2018,11,2018,11,0.0,6.0,2.0,390.0,390.0,396.0,0.3333333333333333,6.0,0.0,63815.87499999999,0.0,981.7826923076922,382895.24999999994,382895.24999999994,,382895.24999999994,1,0.2951653944020356,0.8857846611672505,0.5277777777777778,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,0,3.0,3.0,-6.0,-8.0
10197,0,1.0,22040.0,0.0,2018,11,2018,11,0.0,5.0,0.0,474.0,474.0,479.0,0.0,5.0,,4408.0,0.0,46.49789029535865,22040.0,22040.0,,22040.0,0,0.3474903474903475,0.45063829787234044,0.543384260593831,0.26644423260247857,0.6871871871871872,0.5567010309278351,0.44489629930866204,0,,,-5.0,-5.0
10198,1,1.0,11600.0,11600.0,2018,11,2018,11,1.0,12.0,0.0,1936.0,1937.0,1948.0,0.0,11.0,0.0,966.6666666666666,11600.0,5.991735537190083,11600.0,11600.0,,11600.0,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.7020408163265306,0.509775967413442,0.44489629930866204,0,16.0,15.0,-11.0,-11.0
10203,1,1.0,9702.0,9702.0,2018,11,2018,12,1.0,33.0,0.0,76.0,77.0,109.0,0.0,32.0,0.0,294.0,9702.0,127.65789473684211,9702.0,9702.0,,9702.0,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.5567010309278351,0.44489629930866204,0,16.0,15.0,-32.0,-32.0
10208,1,1.0,68942.0,68942.0,2018,11,2018,11,3.0,-1.0,48.0,726.0,729.0,725.0,-48.0,-4.0,16.0,-68942.0,22980.666666666668,94.96143250688705,34471.0,67914.0,47295.54416644342,1028.0,0,0.36470588235294116,0.45063829787234044,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.44489629930866204,0,,,4.0,-44.0
10209,0,1.0,415456.8,415456.8,2018,11,2019,1,28.0,48.0,89.0,777.0,805.0,825.0,1.8541666666666667,20.0,3.1785714285714284,8655.35,14837.742857142857,534.6934362934363,83091.36,124185.6,22972.378530922742,72817.8,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.7020408163265306,0.509775967413442,0.5536912751677853,1,,,-20.0,-109.0
10210,0,1.0,415456.80000000005,415456.8,2018,11,2019,2,28.0,79.0,58.0,777.0,805.0,856.0,0.7341772151898734,51.0,2.0714285714285716,5258.946835443038,14837.742857142859,534.6934362934363,83091.36000000002,124185.6,22972.378530922742,72817.8,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.7020408163265306,0.509775967413442,0.5536912751677853,1,,,-51.0,-109.0
10211,0,1.0,415456.8,415456.8,2018,11,2019,3,28.0,107.0,30.0,777.0,805.0,884.0,0.2803738317757009,79.0,1.0714285714285714,3882.7738317757007,14837.742857142857,534.6934362934363,83091.36,124185.6,22972.37853092274,72817.8,0,0.6614853195164075,0.6833631484794276,0.44560878243512975,0.5931108719052745,0.7020408163265306,0.509775967413442,0.5536912751677853,1,,,-79.0,-109.0
10212,1,0.008990363636363635,18542.624999999996,18542.624999999996,2018,11,2018,12,2.0,30.0,0.0,1230.0,1232.0,1260.0,0.0,28.0,0.0,618.0874999999999,9271.312499999998,15.075304878048778,18542.624999999996,18542.624999999996,,18542.624999999996,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,-28.0,-28.0
10213,1,0.008990363636363635,14834.099999999997,14834.099999999997,2018,11,2018,12,7.0,30.0,0.0,1230.0,1237.0,1260.0,0.0,23.0,0.0,494.4699999999999,2119.1571428571424,12.060243902439021,14834.099999999997,14834.099999999997,,14834.099999999997,0,0.5313336904124264,0.6793048973143759,0.543384260593831,0.5931108719052745,0.5170542635658915,0.509775967413442,0.6768100734522561,0,,,-23.0,-23.0
10214,1,1.0,15592.5,15592.5,2018,11,2018,12,7.0,17.0,30.0,1527.0,1534.0,1544.0,1.7647058823529411,10.0,4.285714285714286,917.2058823529412,2227.5,10.211198428290766,15592.5,15592.5,,15592.5,0,0.45588235294117646,0.7204301075268817,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.5536912751677853,0,17.0,10.0,-10.0,-40.0
10216,0,1.1310990990990992,431281.186781982,431281.1867819821,2018,11,2018,12,13.0,19.0,3.0,0.0,13.0,19.0,0.15789473684210525,6.0,0.23076923076923078,22699.00983063063,33175.47590630631,0.0,215640.593390991,382417.3663711712,235857.97423738957,48863.82041081082,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.521311475409836,0.46282011724776306,1,2.0,-11.0,-6.0,-9.0
10217,1,1.131076923076923,61015.718400000005,61015.718400000005,2018,11,2018,12,13.0,19.0,11.0,34.0,47.0,53.0,0.5789473684210527,6.0,0.8461538461538461,3211.3536000000004,4693.5168,1794.5799529411765,61015.718400000005,61015.718400000005,,61015.718400000005,0,0.4166666666666667,0.47715736040609136,0.4793542378143434,0.26644423260247857,0.5170542635658915,0.5567010309278351,0.46282011724776306,0,16.0,3.0,-6.0,-17.0
10218,0,1.0,571071.6,571071.6,2018,11,2019,3,26.0,107.0,61.0,0.0,26.0,107.0,0.5700934579439252,81.0,2.3461538461538463,5337.117757009346,21964.292307692307,0.0,571071.6,571071.6,,571071.6,2,0.014681980298878558,0.5153947769535616,0.44560878243512975,0.5931108719052745,0.5170542635658915,0.6977611940298507,0.2214765100671141,0,48.0,22.0,-81.0,-142.0
10219,0,1.131111111111111,459391.8419999999,459391.8419999999,2018,11,2018,11,9.0,5.0,21.0,132.0,141.0,137.0,4.2,-4.0,2.3333333333333335,91878.36839999998,51043.537999999986,3480.2412272727265,459391.8419999999,459391.8419999999,,459391.8419999999,2,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.509775967413442,0.46282011724776306,1,9.0,0.0,4.0,-17.0
10220,0,1.1310857142857145,199523.52000000002,199523.52000000002,2018,11,2018,11,38.0,9.0,7.0,617.0,655.0,626.0,0.7777777777777778,-29.0,0.18421052631578946,22169.280000000002,5250.618947368422,323.3768557536467,199523.52000000002,199523.52000000002,,199523.52000000002,1,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.3181818181818182,0.46282011724776306,1,7.0,-31.0,29.0,22.0
10223,1,1.131090909090909,38800.37699999999,38800.37699999999,2018,11,2018,11,22.0,4.0,21.0,794.0,816.0,798.0,5.25,-18.0,0.9545454545454546,9700.094249999998,1763.6534999999997,48.86697355163727,38800.37699999999,38800.37699999999,,38800.37699999999,0,0.5481481481481482,0.5122324159021406,0.4793542378143434,0.5931108719052745,0.5170542635658915,0.4388593523441276,0.46282011724776306,0,1.0,-21.0,18.0,-3.0
10224,1,1.0,101605.3,101605.3,2018,11,2018,11,1.0,1.0,4.0,544.0,545.0,545.0,4.0,0.0,4.0,101605.3,101605.3,186.77444852941176,50802.65,98280.0,67143.11227553427,3325.3,0,0.6298405466970387,0.45063829787234044,0.543384260593831,0.5931108719052745,0.6871871871871872,0.509775967413442,0.44489629930866204,0,,,0.0,-4.0
